scene_id,im_id,obj_id,score,R,t,time
2,41,12,1,0.9999999685231048 0.00011208169296191266 0.00022448047549107923 -0.00011197984217568499 0.9999998908179424 -0.000453678981993777 -0.00022453130009035234 0.0004536538304252269 0.9999998718919407,-0.18546756681017484 0.3928776573556547 -0.07840884580332386,5
2,47,12,1,0.9999999584003636 0.00023129701058730023 -0.0001723396754802209 -0.00023143035257125466 0.9999996736058525 -0.0007740983016208403 0.00017216057260693862 0.0007741381540506964 0.9999996855353784,0.1772829043169537 0.7142392548877297 -0.19596728084559345,5
2,58,12,1,0.9999999826655123 6.840612619452013e-05 0.00017317499128288727 -6.841617392361332e-05 0.9999999959767198 5.8015409710177046e-05 -0.0001731710219765592 -5.802725667530817e-05 0.9999999833223175,-0.19166257557637323 -0.055169262281680176 0.07591120480969948,5
2,61,12,1,0.9904469081872346 -0.1366342344813742 -0.018601291085142857 0.12485997345321098 0.9458765008192646 -0.2995457097458858 0.05852272286564412 0.2943615653674785 0.9539006026535457,-85.8949093846122 287.6836191916633 -3.401734484988282,5
2,62,12,1,0.8637908154504542 -0.25378150587198367 0.43527046123161867 0.07455546137979777 0.9187569975189113 0.38772034082374335 -0.4983040340212821 -0.302457479304749 0.8125346533476181,-96.0565630802783 -260.1164717257492 240.1997719451405,5
2,64,12,1,0.999999987342864 -0.00011775547509376705 -0.00010699495688398786 0.00011771584845673977 0.9999999245138813 -0.0003702907124069621 0.00010703855256616324 0.0003702781127181143 0.9999999257184313,0.09508285518267456 0.2899024532506189 -0.10657521753705623,5
2,65,12,1,0.9999999198433797 0.0003717001575244405 0.00014883624541039975 -0.00037180974578436554 0.9999996593299924 0.0007369514317638048 -0.00014856226974302444 -0.0007370067114587098 0.99999971737514,-0.15062665670788533 -0.698721929393713 0.11308778165926014,5
2,69,12,1,0.999999140858041 0.0010980610905038934 0.0007159224971777234 -0.001098030657578214 0.9999993962439352 -4.290035451998131e-05 -0.00071596917214517 4.211421281198613e-05 0.9999997428072361,-0.9176929241057223 0.011813030789085133 -0.0326578062245062,5
2,72,12,1,0.9999999801569401 7.148673623885715e-05 -0.00018594559855311665 -7.150178950460218e-05 0.9999999941673093 -8.094982604331391e-05 0.00018593981062943465 8.096311988028959e-05 0.9999999794356791,0.12642513635483965 0.009047684234445796 -0.02227287250104837,5
2,79,12,1,0.999999376447216 -0.0010865646110015947 0.00025784205451601094 0.0010864162236240982 0.9999992445709791 0.0005749410930520754 -0.00025846657037920107 -0.000574660610754632 0.9999998014800872,-0.1934754654972224 -0.4182418436849247 0.1380464437088449,5
2,89,12,1,0.9999996852141159 0.00023126550751351171 0.0007590045674481516 -0.0002301535064795912 0.999998900637918 -0.001464838666227708 -0.0007593424996852338 0.001464663517554643 0.9999986390789479,-0.7416737737433721 1.4215553071995828 -0.43829489349332107,5
2,96,12,1,0.9898016681593668 -0.13865970650418763 -0.0326518529506017 0.1420161952033302 0.9425782842766641 0.3022872447028331 -0.011138133097822328 -0.303841510992546 0.9526574820935706,62.9213072944049 -225.89871332813712 92.22297962535856,5
2,97,12,1,0.9962459244502976 0.009343415149271584 -0.08606252732474776 -0.03326695205228535 0.9591417906459176 -0.28096322773220106 0.0799210104873892 0.28277150851861677 0.9558519268447297,190.02496535496334 264.6196494306035 127.4528209876229,5
2,102,12,1,0.9413320440312158 0.17537818966300667 -0.28833396170160047 -0.1493388395203185 0.9826335308130152 0.11013289759500255 0.3026415270427011 -0.06061216637337136 0.951175205415274,269.8541960156564 -92.34848766552116 40.516963702504086,5
2,107,12,1,0.9955424413758286 -0.06746221850874247 -0.0659097602281665 0.035623378923563945 0.9160288521344401 -0.3995273669366459 0.08732824453476601 0.39539852191319563 0.9143488319975791,56.60895101026924 486.58294866787327 110.9068088807195,5
2,110,12,1,0.9999994886572154 -0.00020664976524917972 0.0009899399891964977 0.0002070414393025924 0.9999999003298154 -0.00039556820148023766 -0.000989858146453082 0.00039577295780949054 0.9999994317721466,-1.1756851994309159 0.45637150983933594 -0.1724745897147386,5
2,115,12,1,0.9999998518024101 0.0005414556737095289 -5.6753073800652754e-05 -0.0005414420868753989 0.9999998248250055 0.0002391451969724831 5.688255038252543e-05 -0.00023911443302898627 0.9999999697943318,-0.14687159529574956 -0.41276948774117983 -0.04196355938643137,5
2,119,12,1,0.9999999055839767 -0.0004040309894576821 -0.00015997186416433218 0.00040400443594151847 0.9999999046144937 -0.00016598620233132522 0.00016003891247509672 0.00016592155731673386 0.9999999734287912,0.1898191253634245 0.2623217866485845 -0.052811210468917125,5
2,124,12,1,0.9999998642961568 0.0005041495978623245 0.0001313044253464582 -0.0005041652747208025 0.9999998657819913 0.00011938750368642448 -0.00013124421856117174 -0.0001194536866168383 0.9999999842528858,-0.2897021775472979 -0.16950107958487592 0.012374177650258389,5
2,126,12,1,0.9999998720329618 0.00031579978454754354 0.0003952272207152774 -0.0003159792976408504 0.9999998469195999 0.0004542222591451539 -0.00039508371692240085 -0.00045434708463920614 0.9999998187387755,-0.413758384425293 -0.4314003382546332 -0.05919390383951395,5
2,136,12,1,0.9999999688341227 -0.00024729093541420166 3.433581907708039e-05 0.0002472687174149696 0.9999997610405155 0.0006455827552255683 -3.4495457634842186e-05 -0.0006455742449311547 0.9999997910219576,-0.12597923651082965 -0.4305886285811269 0.038069752915134814,5
2,153,12,1,0.9999999282459511 -9.558977445388306e-06 -0.00037870399921940967 9.576136790111212e-06 0.9999999989277 4.530891531728809e-05 0.0003787035657062121 -4.531253858719442e-05 0.9999999272651895,0.43240611642560367 -0.023769484844656574 0.046436513645403465,5
2,156,12,1,0.9999996086594242 0.0006949976516320011 0.0005474114205856057 -0.0006950371676547745 0.9999997558696289 7.200013608077427e-05 -0.000547361247020664 -7.238057918740326e-05 0.9999998475783471,-0.6818597785480733 -0.19783241935917317 -0.20314715356335,5
2,162,12,1,0.9999999134094402 -0.00041177454120675666 -6.019002977583621e-05 0.00041182003781269766 0.9999996280451595 0.0007578349411674901 5.9877950252668066e-05 -0.0007578596630063994 0.9999997110316396,0.1982069044829302 -0.6616613159557687 0.2853581405164505,5
2,166,12,1,0.9999999779410864 -0.00017043632011204402 -0.00012275702996156213 0.00017042529922162153 0.9999999814471203 -8.978294280198584e-05 0.00012277232995849818 8.976201991828248e-05 0.9999999884348676,0.16744292920148496 0.10151846429764078 -0.05512698265170002,5
2,175,12,1,0.9910960827042784 0.08659794626181733 -0.10114025188553805 -0.08545029125543538 0.9962197815412427 0.015633124776627094 0.1021117161377474 -0.006851464745274982 0.9947493427282321,61.50739545887487 1.3706025337806977 -0.19600046600794485,5
2,176,12,1,0.9987564715436036 -0.0018934312010599804 0.049818926805562214 0.014019601677018219 0.9696211391214383 -0.24420953572222132 -0.047843090604483995 0.2446042957250179 0.9684419327942585,-56.007040240771175 220.66919317975388 20.428957439037163,5
2,178,12,1,0.9999998816337247 -4.5674833358738676e-05 0.0004844030824623924 4.5676110769082845e-05 0.9999999989533982 -2.626018866414004e-06 -0.0004844029620124368 2.648144204198122e-06 0.9999998826733716,-0.5180190352960992 -0.02627773727140692 -0.007764572374981071,5
2,203,12,1,0.9999999901746787 -0.00012560939334427257 -6.223280414659194e-05 0.00012560898012231592 0.9999999920891209 -6.643794976484568e-06 6.223363817760286e-05 6.6359779127174445e-06 0.9999999980414684,0.04433066921634499 0.02682342043198105 0.016275354072263326,5
2,207,12,1,0.9984176728861542 0.056048687182274876 -0.004549190448859153 -0.05622573258047664 0.9963172561631746 -0.06473478251505438 0.0009041373707722178 0.0648881324791071 0.9978921348517524,21.044441097393538 46.3847084744195 20.07153374867869,5
2,217,12,1,0.9999995607347316 0.0007100232691785446 -0.0006118801364648485 -0.0007105294991426592 0.9999994051829358 -0.0008275153207517871 0.000611292217375381 0.0008279497161397809 0.9999994704104058,0.30539691312418427 0.5705694196166746 -0.06385297452652594,5
2,219,12,1,0.999999752582819 0.0007027494782177457 -3.126454168685122e-05 -0.0007027757388909373 0.9999993934821375 -0.0008480221806200783 3.066857557927627e-05 0.0008480439427663578 0.9999996399403902,-0.1393243427317543 0.5818096123025498 -0.16997143972662343,5
2,221,12,1,0.999999855531584 0.0005161852400842326 -0.00014996536288792994 -0.0005163101152929062 0.9999995190574842 -0.0008338517053355088 0.00014953486882080674 0.0008339290135040145 0.9999996411007981,-0.025929906890922894 0.6171228765341823 -0.1924900945018635,5
2,224,12,1,0.999999650465336 0.0005038505048723281 0.0006672359966964359 -0.0005032917025676407 0.9999995227363541 -0.0008373915012514915 -0.0006676575983795563 0.0008370553942133457 0.9999994267856354,-0.4239600792292606 0.4173258225623897 -0.10029981673415023,5
2,243,12,1,0.9158210512334806 -0.2665531744320624 0.3003684526007902 0.27325876255666026 0.9617265082555874 0.02029216608739607 -0.29428124439659 0.0634943187907869 0.9536073723905916,-197.51360607339922 -78.31609966744932 65.86350549556983,5
2,248,12,1,0.9999999168476325 0.00040093781793759664 7.452244966099641e-05 -0.0004008549947099316 0.9999993057165417 -0.0011080982396660666 -7.496667641151977e-05 0.0011080682748287884 0.9999993832821581,-0.17645369807925704 0.7805444141026499 -0.2588096038201684,5
2,249,12,1,0.9762122600073451 -0.206502270127161 0.06607901212699031 0.20766993685139679 0.8029559819820992 -0.5586903331249781 0.062312284017572946 0.5591229770198064 0.82673978725414,-48.71595511454321 641.4839351224176 -14.111678660950389,5
2,254,12,1,0.9999999154391019 -0.00010784609925013067 0.0003968513688472619 0.00010770211612545766 0.9999999283819596 0.0003628172126656781 -0.0003968904688467223 -0.00036277444025345496 0.9999998554363208,-0.30558712058157766 -0.2659372908671713 0.049046193567164664,5
2,258,12,1,0.9687859693953622 -0.12871296699588622 0.2118648569956915 0.21078459880514133 0.8775187867119417 -0.43073266868692034 -0.1304745124890089 0.461945614866855 0.8772585995566179,-13.592792400058523 402.7587337357577 46.41787799546196,5
2,263,12,1,0.999999955424207 -5.503292170917773e-05 -0.00029346713864270013 5.4898654713989026e-05 0.9999998938362218 -0.0004575081233093442 0.00029349228549624407 0.0004574919919644732 0.9999998522816667,0.09778632277908628 0.48049153575777837 0.019436192036778266,5
2,266,12,1,0.9999997802820343 -0.0005786452482571675 -0.00032342782638616896 0.0005786462461741665 0.9999998325797708 2.991873062241357e-06 0.0003234260410048262 -3.1790227023598128e-06 0.9999999476927437,0.43379914028868427 -0.11303451890645988 -0.0034909795108433173,5
2,268,12,1,0.9999999256598547 0.000329338420691605 0.00020054049454865108 -0.00032938807740096054 0.9999999150910109 0.0002476317140487072 -0.00020045892288333977 -0.00024769775128752336 0.9999999492310215,-0.17604588784513453 -0.16408801521589567 0.1004255599143562,5
2,277,12,1,0.9999994540945129 -0.0008766751431439901 -0.0005685519928034649 0.0008769497277291705 0.999999498890556 0.0004828848845277456 0.0005681283747217408 -0.0004833832124330195 0.9999997217853716,0.5479588931713977 -0.21992354644265788 0.17426435909817428,5
2,283,12,1,0.993084520375415 0.09810751709149784 -0.064482947209899 -0.09866337745105247 0.9951057469685747 -0.005485462611974891 0.06362918623308278 0.011809633366776913 0.9979037324406893,49.752616745484026 8.990801703643129 -4.965424155364758,5
2,307,12,1,0.9999997903451374 -0.00011727747917528175 -0.0006368325316791212 0.00011691368197525032 0.9999998299922618 -0.0005712675712318815 0.0006368994202335387 0.0005711929970266538 0.9999996340487775,0.5383462140457453 0.3303009414142508 -0.1395215148471607,5
2,310,12,1,0.9999999783505551 0.00020593370077076623 -2.9836219456264024e-05 -0.00020594342723107006 0.9999999255383671 -0.0003263595635701333 2.9769008801611152e-05 0.0003263657010776355 0.999999946299616,0.02650770835148819 0.2920026662629027 0.019035647771147524,5
2,322,12,1,0.9665453861341075 0.23699799540442432 -0.09809162409275769 -0.246327521496718 0.96427980786839 -0.09740228072578541 0.07150362715383302 0.11830639167680262 0.9903993280451378,57.482123116386106 254.58900107523394 130.52621439949445,5
2,326,12,1,0.9999999703102871 0.0001895342576717085 -0.00015315413524097377 -0.00018959282573571823 0.9999999088785253 -0.00038248856439761225 0.00015308162659938285 0.00038251758996690755 0.9999999151231507,0.1090350420664663 0.29483510109827193 0.04261942984555844,5
2,338,12,1,0.9999998881843865 0.00032764386731842787 -0.00034099957567507166 -0.00032755632654202227 0.99999991339511 0.0002567423330346874 0.0003410836661937866 -0.00025663060775815705 0.9999999089013282,0.24321680930020761 0.008089926744503373 0.12192959090975819,5
2,342,12,1,0.9999999729150661 5.4800539628696576e-05 -0.00022620072392753876 -5.483028629796327e-05 0.9999999898504943 -0.0001315015263630981 0.0002261935152770428 0.00013151392545195095 0.9999999657702894,0.048197204607788535 0.12456011800647104 0.07528203534616296,5
2,356,12,1,0.9846470375563902 0.16981469270047853 -0.040412641270614 -0.17451148716663992 0.9629419481584987 -0.20564178885528892 0.003994030334517729 0.2095370483226232 0.9777925511589509,38.76550213788076 123.15877075960006 15.779484959085266,5
2,362,12,1,0.9465521964682849 0.25453125153336337 -0.19812314694130237 -0.3081437954392017 0.8951047572679601 -0.3222341925503711 0.09532229903537008 0.3660619011985895 0.9256955999665792,126.08885485844208 -31.177182492982865 102.62458820579738,5
2,365,12,1,0.999999446041982 -0.0010520945323215236 -3.182488939690309e-05 0.0010521181496011 0.9999991642091524 0.0007514175914930532 3.1034300458643305e-05 -0.0007514506587831815 0.9999997171793495,0.21287646218229384 -0.21579886639062806 0.019998856722168057,5
2,368,12,1,0.9999999334981012 -1.580474396997017e-05 -0.00036435422843779375 1.58605955013838e-05 0.9999999881258114 0.00015328672043196656 0.0003643518014541519 -0.00015329248911333249 0.9999999218745854,0.29204319716964733 -0.0426906023395901 -0.015330501895277848,5
2,387,12,1,0.9999995003132593 -0.0009482891395037885 -0.00031641893295702994 0.000948184342878744 0.9999994956324678 -0.0003311816171399362 0.00031673282929614577 0.0003308814281745148 0.9999998950988925,0.24209103272116295 0.34120298844801766 0.017264586115516067,5
2,389,12,1,0.9881240149793586 -0.14096054068131486 -0.061164180628076964 0.14172638270046367 0.9898706786030096 0.008346980810997384 0.05936803405633706 -0.01691643026317352 0.9980928167858121,60.95989639829435 17.374777606340842 26.184476932139887,5
2,402,12,1,0.9999998120508702 0.0006125989902807105 2.4913898628471653e-05 -0.0006126044307540046 0.9999997883877132 0.00021895282770512114 -2.4779763075293004e-05 -0.00021896804891782806 0.9999999757194789,-0.21894733442906045 -0.08089967831045897 -0.01195541859954119,5
2,415,12,1,0.995616195126224 -0.0002014803591278702 -0.09353262215957736 0.0018311159900420981 0.999848014323107 0.017337683477689478 0.0935149133379933 -0.017432947536387147 0.9954652446587884,113.03702097540321 -40.34486432170511 -12.746012327217159,5
2,417,12,1,0.9999998229786202 -0.00036010798966221516 -0.00047367178959337175 0.00035948525793705853 0.9999990719302104 -0.0013141191222193413 0.00047414457478819894 0.0013139486115667648 0.9999990243625081,0.4200193277213202 0.9518853797653435 -0.3923277946593089,5
2,425,12,1,0.9777500524714692 0.19443681581864058 -0.07873474167320933 -0.1768919799473127 0.9659599346969028 0.18876077979992223 0.11275665090077125 -0.17063331800871523 0.9788616901600442,106.17794212796633 -72.43489393741001 -33.85439558648079,5
2,428,12,1,0.9999998714150471 -0.00034392280641853956 0.00037267545332458907 0.0003441124159313802 0.9999998113369996 -0.0005088345622302759 -0.0003725003832040219 0.0005089627390524876 0.9999998011001778,-0.3416670701810812 0.5483904293110413 -0.06072683451702687,5
2,442,12,1,0.999999939403381 -0.0003462588223087093 -3.602862110614613e-05 0.0003462630392886412 0.9999999331941677 0.00011710494323065312 3.5988070079512324e-05 -0.00011711741151426702 0.9999999924941851,0.12913154442135522 -0.007443350734575915 0.10785985444351809,5
2,446,12,1,0.8101446101889933 -0.28265803745734847 0.513585576552231 0.45426040969781817 0.8564604007778752 -0.24520004502563425 -0.3705579452162597 0.4319490893151223 0.8222571334302564,-316.65616699252337 197.28254306560763 -119.67177518519267,5
2,453,12,1,0.9999994401465573 0.00026693494922352956 0.001023939600495849 -0.0002655411579420841 0.9999990384480981 -0.001361099104664809 -0.0010243019408451293 0.0013608264445422735 0.9999985494774091,-1.07929120748841 1.2681141820806374 -0.6715274248277865,5
2,473,12,1,0.9999997099781344 -0.0007437546979369714 0.00016392863045253114 0.000743692017423303 0.9999996504629203 0.0003820945165564915 -0.00016421275774525235 -0.00038197249332683203 0.9999999135655884,-0.07087961317188274 -0.1123129506848386 0.08171496543093326,5
2,474,12,1,0.7672527844621215 -0.48022853062689486 -0.4250926053309495 0.5910247876615137 0.7867906393377567 0.17790500335894216 0.24902382437185291 -0.38773837599909605 0.8874942741633883,277.2283083373419 -134.32452012932484 87.65446602753748,5
2,476,12,1,0.9999999450131274 0.0003068804123760316 0.00012569070915868785 -0.0003069222747204836 0.9999998973966876 0.0003331746244717715 -0.00012558845149646114 -0.0003332131834301033 0.9999999365982557,-0.07245080980243301 -0.232274764695525 0.07156281503648643,5
2,477,12,1,0.9999998085518121 0.0006185562414820489 1.6867567245545945e-05 -0.0006185573731437022 0.9999998064375637 6.716853369657938e-05 -1.6826016464813187e-05 -6.717895439524446e-05 0.9999999976019364,-0.012045662815154401 -0.01915556444285471 -0.07921441710618637,5
2,480,12,1,0.9999998674567714 0.00042148699928731825 0.00029569435062115623 -0.0004214499502347424 0.999999903334127 -0.00012534622210499252 -0.000295747153840592 0.00012522158512188325 0.9999999484265868,-0.23726204274939278 0.13832292366944898 0.023842136667781233,5
2,491,12,1,0.9999998037819822 -0.0003241877445189778 -0.0005360394601279794 0.00032454359406752786 0.9999997269568264 0.0006638958711669418 0.0005358240868606479 -0.0006640697090713465 0.9999996359519183,0.471009557030996 -0.6694762760767219 0.13006607097145206,5
2,494,12,1,0.9999993307156061 -0.001098327482357886 -0.0003636551671328189 0.0010983948081768058 0.9999993796538579 0.00018498849925061012 0.0003634517635881223 -0.00018538781238819357 0.999999916767084,0.6265967433032813 -0.31793382442933193 -0.0574111254214813,5
2,499,12,1,0.945283673975341 0.13286235381411157 0.2979704190933307 -0.15263465680021435 0.9873031799798135 0.04398968453204277 -0.28834256928029556 -0.0870633432663922 0.9535609770749413,-297.9539501000596 -47.60768518054661 90.41123606715075,5
2,501,12,1,0.9999998853500377 0.0004585397098339494 -0.00013799002955888762 -0.00045856666003774027 0.9999998757799876 -0.0001953372196090153 0.00013790044254657907 0.00019540047484070677 0.9999999714010613,0.09033697355459935 0.2420089508266221 -0.046727570609846225,5
2,503,12,1,0.9999997718221045 -0.0006675364343682599 0.00010368630064641615 0.0006675826426630893 0.9999996775920683 -0.00044626133232128495 -0.00010338837151832592 0.00044633044966918556 0.9999998950499823,-0.004266216164268144 0.3868375709726166 -0.01363574557967695,5
2,521,12,1,0.9479736306617554 -0.191955567988899 0.2539666424710722 0.26252689400678003 0.9226193658464193 -0.2825829713346236 -0.18007116785627658 0.3345542791285304 0.9250123290117088,-267.9069368379572 251.44474202405888 99.90013818106354,5
2,527,12,1,0.944372447578003 -0.029953447989434705 -0.32751102456112413 0.05431333215323528 0.9963742936157133 0.06548533402373287 0.32436205420169845 -0.07963076023329155 0.9425753019354597,488.78690811637387 14.82445648625297 -187.20003953141753,5
2,529,12,1,0.9999997192076345 -0.0007407887019668727 -0.00011321108969364335 0.0007407437485594942 0.9999996470021492 -0.0003966034235549703 0.00011350484906588743 0.00039651945178486876 0.9999999149444827,0.09396744033574578 0.22620431797739826 -0.07894618884267857,5
2,532,12,1,0.9194482819227435 -0.05221769868401954 0.38972832693231474 -0.07669057542553147 0.9482949394020742 0.3079858171171518 -0.38565971076872557 -0.31306552005700583 0.8679035474297933,-187.38787314894785 -90.41219710168271 278.38986155693766,5
2,535,12,1,0.9999999511694406 -0.00011969189978510569 0.00028867796095677356 0.00011961470238805796 0.9999999570895797 0.0002674194493656745 -0.00028870995651139597 -0.0002673849061791411 0.9999999225759336,-0.33138932160665036 -0.34801566877036194 0.058298713119711465,5
2,540,12,1,0.9999997380072656 -0.0005488217382405569 0.0004719958684598624 0.000549031582170012 0.9999997504591568 -0.0004445738924915843 -0.0004717517588609943 0.0004448329166547582 0.9999997897869553,-0.347481911451581 0.4322104573283809 -0.033300213306915794,5
2,543,12,1,0.9993308594959576 -0.005285306465969428 0.03619252401576864 -0.006331500535276267 0.9495700447942097 0.31349105590191184 -0.036024232955650826 -0.3135104393239315 0.9489011850950931,-38.19867032237855 -119.5013983668484 54.424794441251365,5
2,549,12,1,0.9999999964593649 -3.242520248930569e-05 -7.765228593073492e-05 3.238428870644405e-05 0.9999998607018701 -0.0005268277696990065 7.766935761165106e-05 0.0005268252531194229 0.9999998582113024,-0.04679069024729188 0.4020900763820805 0.09892202646324222,5
2,560,12,1,0.9999999846586562 -0.0001417662507453149 -0.00010288351277001895 0.00014182218348407494 0.9999998420581029 0.0005438476228067368 0.00010280639728199592 -0.0005438622056284093 0.999999846822361,0.13886541539476838 -0.5264397037841775 -0.008339718743172853,5
2,563,12,1,0.9999999430808889 -0.00028068384475093966 0.0001872292685884125 0.00028063262044041026 0.9999999232047039 0.0002735615459840135 -0.0001873060385165215 -0.0002735089877730079 0.9999999450546398,-0.1625670674822146 -0.23384439341299412 -0.03382368979544026,5
2,571,12,1,0.9916412322083451 -0.06250755241537306 0.11287370143374714 0.042793613358153904 0.9846327046058252 0.16931374331805 -0.12172252560667687 -0.16306821551625905 0.9790773124979837,-131.833742403239 -219.3770681952095 28.341091503354022,5
2,575,12,1,0.9999993056011773 -0.0009277164604239579 -0.0007267319538067918 0.0009272068455283972 0.9999993242570451 -0.0007012652274653031 0.0007273820380174212 0.0007005909096650664 0.999999490043744,0.7909663064727397 0.9749508744980631 0.1067306666955119,5
2,603,12,1,0.9999998951649446 -0.00045268947044560526 -6.886466963268445e-05 0.00045280448709554555 0.9999984872255894 0.0016794387839120795 6.810430120240962e-05 -0.0016794697900796018 0.9999985873705167,0.11953019350912086 -1.6672987805965604 0.036840259559880906,5
2,607,12,1,0.9999995358746621 0.0006232760825463091 0.0007346954380220289 -0.000623789798016694 0.9999995610022333 0.0006992007078640006 -0.0007342593204144737 -0.0006996586788659831 0.99999948567036,-0.6650273072602033 -0.6207084986714051 0.018829439919272772,5
2,611,12,1,0.9999999056386195 -0.000412645590827751 -0.00013581741005111447 0.00041243224044033855 0.9999986869552278 -0.0015671590434490623 0.00013646391298657856 0.0015671028800912645 0.999998762782316,0.13133499211303956 1.1969161480867214 0.056874353681109824,5
2,615,12,1,0.9980674214039627 -0.022954745025939752 -0.057745147093419824 0.016442667457229276 0.9937044205128845 -0.11082041030444194 0.05992546219210579 0.10965675690055707 0.9921614458580397,143.7287479975355 -18.05878815773517 34.62091988605447,5
2,625,12,1,0.9999999492011826 6.3480594930998e-05 0.0003123585221386227 -6.351432006146407e-05 0.9999999921552237 0.00010796056321085712 -0.0003123516662873471 -0.00010798039696577333 0.9999999453883339,-0.28901234868765613 -0.16137612116128963 -0.03234640924051746,5
2,642,12,1,0.9999997610393827 -0.0005568630337412506 -0.0004096641783537802 0.0005566745717365262 0.9999997392518422 -0.00046001050853615444 0.0004099202343817443 0.00045978234898078063 0.9999998102827782,0.31184311364967243 0.4155521011218326 0.05187467103144172,5
2,648,12,1,0.9730603350122285 0.20403712058643145 0.10734261897629248 -0.2214154519831663 0.9567987497558585 0.1884445544151317 -0.06425559935897962 -0.20713523574811016 0.9761998832527045,-20.230030682866925 -170.87415014778554 -26.120643111129205,5
2,649,12,1,0.9886543747638565 0.014177391516012716 -0.14953771708197786 -0.006154099112228473 0.9985230061479288 0.05398086010263581 0.1500821585812411 -0.05244814356204783 0.9872813874030493,118.4317436516366 -45.59742364185879 -26.893166735502973,5
2,650,12,1,0.9999994894367273 -0.0010080788722009182 -7.002336456947422e-05 0.001008057348167224 0.9999994448647821 -0.00030674176466399805 7.033254558960061e-05 0.00030667102048531625 0.9999999505031082,0.12800648711632334 0.12581868299121624 0.009424835816162158,5
2,652,12,1,0.9179156483050172 -0.11000645730471623 0.38122098833622364 0.0976628746513741 0.9938788269604478 0.05164145848594758 -0.3845683625983951 -0.010171365247191588 0.9230404746366214,-343.54650954555996 18.15841952570912 -55.689636970056824,5
2,667,12,1,0.9999993308373598 -0.0011391431256592977 -0.0002016873087530846 0.0011390792609183575 0.9999993011677651 -0.0003164844668197553 0.00020204768891235458 0.0003162545172099712 0.9999999295799036,0.1877735781499439 0.5898822532064969 0.09766979458322567,5
2,669,12,1,0.999999927243008 0.00037646528474349905 6.154567051649962e-05 -0.0003764602747119983 0.9999999258262718 -8.139480110226638e-05 -6.157630826822413e-05 8.137162568057354e-05 0.9999999947935084,-0.10322181957522503 -0.06774756252015735 0.024487622782316976,5
2,679,12,1,0.9999999130659029 -0.0003810916214173621 0.00016922577566547137 0.00038122398091877674 0.9999996209420808 -0.0007828051934365421 -0.0001689273910187583 0.0007828696383079814 0.9999996792892816,-0.1872745890363241 0.6255341237078511 0.09914912689100674,5
2,691,12,1,0.9999998051206915 -0.00047062995972202426 0.0004102024129854914 0.0004706104098040065 0.9999998881226726 4.775441746786291e-05 -0.0004102248417528209 -4.7561362635700766e-05 0.999999914726744,-0.2807024504582074 -0.014690538984837076 0.08201828686833323,5
2,695,12,1,0.9999997747925653 -0.0005303666521420669 -0.0004112493567323683 0.0005305111293579801 0.9999997975789154 0.0003512834618842331 0.0004110629644534791 -0.00035150155513352654 0.9999998537369379,0.26258785529631723 -0.349740645126019 0.09137413667963301,5
2,703,12,1,0.999999908946494 0.0002672137909433105 0.00033272179695148507 -0.00026710411907418085 0.9999999100026401 -0.0003296211500847645 -0.0003328098463247775 0.00032953224870914226 0.9999998903230457,-0.3402371239945978 0.422101594949126 0.01974012939695058,5
2,708,12,1,0.9999999944932567 -0.00010109814059788835 2.8154090056325964e-05 0.00010106643521862191 0.9999993633493234 0.0011238712219968638 -2.826769342276214e-05 -0.0011238683703744812 0.9999993680602123,0.0014362961007918784 -1.2353346043858622 0.07102318312240641,5
2,711,12,1,0.6629671488650932 0.7477932885819343 -0.03577369253386932 -0.7111588358552493 0.6439804845492055 0.28203234868500293 0.23393945736172037 -0.16153740455879168 0.9587377103346436,-36.47638099875334 73.70056980325352 77.06415893309136,5
2,727,12,1,0.9999997503072257 -0.0004545000815227157 -0.0005411239813091582 0.000454212863568601 0.9999997559789819 -0.0005307849405490617 0.0005413650910622205 0.000530539022542853 0.9999997127260513,0.739924617651468 0.504543066449969 -0.36027895159645595,5
2,736,12,1,0.9999997422010314 -0.0006853372863480645 -0.0002142677651159608 0.00068523155343031 0.9999996436322001 -0.0004931462169984469 0.00021460566024744665 0.0004929992668318839 0.9999998554480565,0.33674979042461217 0.5315133938071881 -0.11438191861236646,5
2,737,12,1,0.999999979765914 0.00020102091864922234 -7.665646090004863e-06 -0.00020102078816533475 0.9999999796505016 1.70188250153136e-05 7.669067074445035e-06 -1.7017283716502796e-05 0.9999999998257985,0.020486324405140977 -0.035219934837044775 -0.047261020899100004,5
2,739,12,1,0.9999999791905337 -0.00020307528779120454 1.9477179798901845e-05 0.00020307902136001976 0.9999999609706105 -0.0001918793622979753 -1.9438213081521272e-05 0.0001918833137118936 0.9999999814014745,-0.0116967070294971 0.2804091031208884 -0.0027495589745285542,5
2,740,12,1,0.9999998039316027 -0.00013955761683837054 -0.0006104591942403675 0.0001392969315860415 0.9999998991110073 -0.00042705308832763356 0.000610518731163065 0.00042696796950369986 0.9999997224825768,0.7185711336917677 0.5228539996613222 -0.26420225970605316,5
2,750,12,1,0.9999996664782109 -0.000334402393974087 -0.0007451298575520265 0.0003346542845191758 0.9999998868980944 0.0003379501564391152 0.0007450167619349329 -0.0003381994046254 0.9999996652855372,0.751312015364249 -0.42136293998942165 -0.2176456248650993,5
